           , N1           , N2           , N3           , N4           , N5           , N6           , N7           , N8           , N9           , N10          , N11          , N12         
1991-06-04 , 0.9362693504 , 0.0062705710 , 0.0429848000 , 0.9362693504 , 0.0844663267 , 0.1020867241 , 0.2247302020 , 0.0862144188 , 0.9362693504 , 0.0662787543 , 0.1554219563 , 0.0638990613
1991-06-05 , 0.8015425505 , 0.0060940212 , 0.0360903138 , 0.8015425505 , 0.0716325548 , 0.0860864710 , 0.1925235324 , 0.0751812969 , 0.8015425505 , 0.0572150335 , 0.1354710331 , 0.0529911748
1991-06-06 , 0.8309491758 , 0.0059332953 , 0.0400874385 , 0.8309491758 , 0.0684083160 , 0.0895203766 , 0.1977880406 , 0.0757233795 , 0.8309491758 , 0.0602073387 , 0.1408382839 , 0.0536652742
1991-06-07 , 0.8022184584 , 0.0057861327 , 0.0390109592 , 0.8022184584 , 0.0646253797 , 0.0853493020 , 0.1900796396 , 0.0723673501 , 0.8022184584 , 0.0584705493 , 0.1373112430 , 0.0514114944
1991-06-08 , 0.8239515516 , 0.0056423610 , 0.0411164460 , 0.8239515516 , 0.0631313747 , 0.0868551749 , 0.1944645633 , 0.0716380931 , 0.8239515516 , 0.0604347511 , 0.1407696760 , 0.0531376590
1991-06-09 , 1.0417816162 , 0.0054963289 , 0.0500538013 , 1.0417816162 , 0.0760231301 , 0.0978768807 , 0.2373847113 , 0.0720648871 , 1.0417816162 , 0.0757604529 , 0.1740523726 , 0.0619552046
1991-06-10 , 1.5025469745 , 0.0053417064 , 0.0591392234 , 1.5025469745 , 0.1072367349 , 0.0994104455 , 0.3325023510 , 0.0782226562 , 1.5025469745 , 0.1098980939 , 0.2597999854 , 0.0595587837
1991-06-11 , 1.6609033655 , 0.0051925094 , 0.0383413809 , 1.6609033655 , 0.1119115759 , 0.0936500832 , 0.3668696650 , 0.0764142071 , 1.6609033655 , 0.1126896611 , 0.2732575592 , 0.0447261103
1991-06-12 , 2.0716568558 , 0.0050473812 , 0.0283998841 , 2.0716568558 , 0.1321876809 , 0.0970680519 , 0.4685458712 , 0.0806215640 , 2.0716568558 , 0.1334138094 , 0.3372899937 , 0.0368164062
1991-06-13 , 2.6606766312 , 0.0049081307 , 0.0236689814 , 2.6606766312 , 0.1579937970 , 0.1048055012 , 0.6071492512 , 0.0762925890 , 2.6606766312 , 0.1597828052 , 0.4037263093 , 0.0320280852
1991-06-14 , 2.6864723488 , 0.0047734013 , 0.0194950810 , 2.6864723488 , 0.1508929217 , 0.0966525606 , 0.6088252315 , 0.0519707573 , 2.6864723488 , 0.1427738896 , 0.3593772604 , 0.0279378255
1991-06-15 , 2.6686078107 , 0.0046427408 , 0.0162294740 , 2.6686078107 , 0.1341670282 , 0.0877970376 , 0.6093182598 , 0.0452012804 , 2.6686078107 , 0.1161942092 , 0.3463238752 , 0.0244339555
1991-06-16 , 3.6274542914 , 0.0053656684 , 0.0163004556 , 3.6274542914 , 0.1407705801 , 0.0998046874 , 0.811231373  , 0.0511962890 , 3.6274542914 , 0.1322093822 , 0.4448848017 , 0.0258997034
1991-06-17 , 6.1583310728 , 0.0478407118 , 0.0963559750 , 6.1583310728 , 0.3215332030 , 0.2683078341 , 1.3788646557 , 0.3130334925 , 6.1583310728 , 0.2855116101 , 0.7980911820 , 0.1606246382
1991-06-18 , 2.8865776910 , 0.0540224429 , 0.0929872865 , 2.8865776910 , 0.1981382015 , 0.1926219799 , 0.6802851924 , 0.2794325087 , 2.8865776910 , 0.1645878544 , 0.4171052155 , 0.1549994574
1991-06-19 , 1.4327928331 , 0.0430058232 , 0.0740433304 , 1.4327928331 , 0.1246532299 , 0.1361739547 , 0.3629930284 , 0.2133314344 , 1.4327928331 , 0.0948895488 , 0.2254711010 , 0.1251711245
1991-06-20 , 1.2283853036 , 0.0340221264 , 0.0657687717 , 1.2283853036 , 0.1123914929 , 0.1238019025 , 0.3153040003 , 0.1898697463 , 1.2283853036 , 0.0857374402 , 0.1985423901 , 0.1109634964
1991-06-21 , 1.2589747676 , 0.0262555157 , 0.0550112123 , 1.2589747676 , 0.1053487141 , 0.1133671513 , 0.3115240027 , 0.1619222005 , 1.2589747676 , 0.0827311197 , 0.2007590965 , 0.0922878689
1991-06-22 , 1.8806485777 , 0.0198346172 , 0.0429307726 , 1.8806485777 , 0.1160599319 , 0.1132283528 , 0.4573305483 , 0.1298086661 , 1.8806485777 , 0.0974871601 , 0.2878594291 , 0.0720562970
1991-06-23 , 2.9405467846 , 0.0147103769 , 0.0332126193 , 2.9405467846 , 0.1213781285 , 0.1168194805 , 0.7075122974 , 0.1022262008 , 2.9405467846 , 0.1215458622 , 0.4130113389 , 0.0556997793
1991-06-24 , 3.5157597295 , 0.0107213903 , 0.0255497684 , 3.5157597295 , 0.1029116029 , 0.1132798937 , 0.8080069083 , 0.0799361617 , 3.5157597295 , 0.1307260018 , 0.4628381800 , 0.0427806713
1991-06-25 , 3.4716557255 , 0.0080674912 , 0.0195104527 , 3.4716557255 , 0.0830475983 , 0.0809253834 , 0.7343948929 , 0.0596209491 , 3.4716557255 , 0.1003978588 , 0.3970775463 , 0.0326696326
1991-06-26 , 3.4517250344 , 0.0076384368 , 0.0163904261 , 3.4517250344 , 0.0733805337 , 0.0486545139 , 0.7283664280 , 0.0480803312 , 3.4517250344 , 0.0819385669 , 0.3318445275 , 0.0277601454
1991-06-27 , 3.2743686252 , 0.0083595558 , 0.0180555555 , 3.2743686252 , 0.0739271376 , 0.0495876735 , 0.7160133645 , 0.0534161603 , 3.2743686252 , 0.0808887623 , 0.3187151872 , 0.0305555556
1991-06-28 , 1.8930171260 , 0.0080575448 , 0.0178516530 , 1.8930171260 , 0.0574440284 , 0.0481734665 , 0.4233832466 , 0.0534543636 , 1.8930171260 , 0.0580329046 , 0.2086055048 , 0.0301604094
1991-06-29 , 1.1053782145 , 0.0077745225 , 0.0162798846 , 1.1053782145 , 0.0429373281 , 0.0422444661 , 0.2424773040 , 0.0470789026 , 1.1053782145 , 0.0400684497 , 0.1319051106 , 0.0276663320
1991-06-30 , 0.9799395526 , 0.0075389721 , 0.0156693070 , 0.9799395526 , 0.0393443920 , 0.0387096263 , 0.2164664939 , 0.0447016962 , 0.9799395526 , 0.0361441152 , 0.1182861329 , 0.0266133626
1991-07-01 , 1.18313463   , 0.0073113335 , 0.0151767306 , 1.18313463   , 0.0417358399 , 0.0352414730 , 0.2675864890 , 0.0431740090 , 1.18313463   , 0.0381908275 , 0.1310124150 , 0.0257862231
1991-07-02 , 1.8276451959 , 0.0070913810 , 0.0147026908 , 1.8276451959 , 0.0473678023 , 0.0322717737 , 0.3927883572 , 0.0417213723 , 1.8276451959 , 0.0403824417 , 0.146565077  , 0.0249986437
1991-07-03 , 2.2065445511 , 0.0068788880 , 0.0142474138 , 2.2065445511 , 0.0431726526 , 0.0297358759 , 0.4249348957 , 0.0403442383 , 2.2065445511 , 0.0411987304 , 0.1545735677 , 0.0242395472
1991-07-04 , 2.233146611  , 0.0066738553 , 0.0138104474 , 2.233146611  , 0.0407961245 , 0.0280540184 , 0.4349125614 , 0.0390704120 , 2.233146611  , 0.0386305066 , 0.1446460865 , 0.0235073512
1991-07-05 , 2.1241281015 , 0.0064760561 , 0.0133924696 , 2.1241281015 , 0.0356504087 , 0.0271909361 , 0.3755499944 , 0.0378965023 , 2.1241281015 , 0.0282045718 , 0.0976639359 , 0.0228004738
1991-07-06 , 1.8310750326 , 0.0062843605 , 0.0129882812 , 1.8310750326 , 0.0292663574 , 0.0263626663 , 0.2863163700 , 0.0367635091 , 1.8310750326 , 0.0240275064 , 0.0727159288 , 0.0221195927
1991-07-07 , 1.6472563567 , 0.0060996727 , 0.0125990125 , 1.6472563567 , 0.0270462602 , 0.0255637840 , 0.2052777324 , 0.0356705277 , 1.6472563567 , 0.0219306099 , 0.0632446289 , 0.0214619953
1991-07-08 , 1.3180745443 , 0.0059216534 , 0.0122244376 , 1.3180745443 , 0.0252945511 , 0.0248022008 , 0.1411961308 , 0.0346210621 , 1.3180745443 , 0.0204587583 , 0.0571568241 , 0.0208297163
1991-07-09 , 1.1827863905 , 0.0057721172 , 0.0119854962 , 1.1827863905 , 0.0247999403 , 0.0250379774 , 0.1257362648 , 0.0343006274 , 1.1827863905 , 0.0197844329 , 0.0559493453 , 0.0204467773
1991-07-10 , 0.9823218452 , 0.0056290238 , 0.0116828071 , 0.9823218452 , 0.0239241987 , 0.0243765371 , 0.1145244457 , 0.0334147135 , 0.9823218452 , 0.0190520110 , 0.0532419841 , 0.0199318213
1991-07-11 , 0.7218292801 , 0.0054663765 , 0.0113377324 , 0.7218292801 , 0.0225683142 , 0.0232512298 , 0.0993280480 , 0.0324104590 , 0.7218292801 , 0.0179967809 , 0.0483483774 , 0.0193506312
1991-07-12 , 0.6431609542 , 0.0053820574 , 0.0112352159 , 0.6431609542 , 0.0223505089 , 0.0233651620 , 0.0904414425 , 0.0323837845 , 0.6431609542 , 0.0175210459 , 0.0468673139 , 0.0191801847
1991-07-13 , 0.609324759  , 0.0054060194 , 0.0115886547 , 0.609324759  , 0.0241700349 , 0.0256502505 , 0.0951122141 , 0.0343734175 , 0.609324759  , 0.0183534411 , 0.0525527389 , 0.0197917797
1991-07-14 , 0.8646538063 , 0.0113887079 , 0.0242689344 , 0.8646538063 , 0.0471964518 , 0.0504774305 , 0.1633223922 , 0.0760122794 , 0.8646538063 , 0.0364409270 , 0.0974051016 , 0.0416325321
1991-07-15 , 0.8923729791 , 0.0135061757 , 0.0283772787 , 0.8923729791 , 0.0545502839 , 0.0582799841 , 0.1834023934 , 0.0894673665 , 0.8923729791 , 0.0422144005 , 0.1105486835 , 0.0487596299
1991-07-16 , 0.6946166992 , 0.0094197591 , 0.0208028156 , 0.6946166992 , 0.0412498191 , 0.0437458179 , 0.1413195575 , 0.0661860713 , 0.6946166992 , 0.0320358841 , 0.0848769575 , 0.0359083387
1991-07-17 , 0.7509636208 , 0.0110836452 , 0.0238687020 , 0.7509636208 , 0.0465757582 , 0.0495988633 , 0.1589080809 , 0.0734972919 , 0.7509636208 , 0.0360872621 , 0.0960079617 , 0.0403868497
1991-07-18 , 0.8173739963 , 0.0128384060 , 0.0272537796 , 0.8173739963 , 0.0530106155 , 0.0564310708 , 0.1784809254 , 0.0837413647 , 0.8173739963 , 0.0409057618 , 0.1083034938 , 0.0458871347
1991-07-19 , 0.6368954694 , 0.0089545355 , 0.0199480975 , 0.6368954694 , 0.0400464093 , 0.0423258463 , 0.1372367010 , 0.0617335566 , 0.6368954694 , 0.0309834798 , 0.0830160635 , 0.0336729826
1991-07-20 , 0.4902696963 , 0.0073620832 , 0.0153323702 , 0.4902696963 , 0.0299433390 , 0.0319650719 , 0.1042909974 , 0.0460970279 , 0.4902696963 , 0.0233013576 , 0.0627058807 , 0.0258681686
1991-07-21 , 0.3963585182 , 0.0070886681 , 0.0139157330 , 0.3963585182 , 0.0259801228 , 0.0278463857 , 0.0878719189 , 0.0410170379 , 0.3963585182 , 0.0202689276 , 0.0522417420 , 0.0236399332
1991-07-22 , 0.362363123  , 0.0068744801 , 0.0134941382 , 0.362363123  , 0.0250732422 , 0.0267812658 , 0.0841122662 , 0.0397619177 , 0.362363123  , 0.0194690280 , 0.0495618466 , 0.0229246917
1991-07-23 , 0.3494604888 , 0.0066750421 , 0.0131004050 , 0.3494604888 , 0.0243841664 , 0.0260557952 , 0.0818348354 , 0.0386033234 , 0.3494604888 , 0.0189176770 , 0.0482598764 , 0.0222556785
1991-07-24 , 0.3590706437 , 0.0065446641 , 0.0128706190 , 0.3590706437 , 0.0243067423 , 0.0260424579 , 0.0823922333 , 0.0380212853 , 0.3590706437 , 0.0187756573 , 0.0488308376 , 0.0218353271
1991-07-25 , 0.4535970617 , 0.0073098642 , 0.0148657905 , 0.4535970617 , 0.0289597121 , 0.0310615821 , 0.1000292743 , 0.0449358905 , 0.4535970617 , 0.0222657380 , 0.0598840783 , 0.0252121537
1991-07-26 , 0.5728144328 , 0.0082833749 , 0.0180899160 , 0.5728144328 , 0.0358531246 , 0.0381789595 , 0.1248152555 , 0.0564996790 , 0.5728144328 , 0.0278965703 , 0.0748478642 , 0.0307726825
1991-07-27 , 0.5464090983 , 0.0081981518 , 0.0177836099 , 0.5464090983 , 0.0346171061 , 0.0369072807 , 0.1197618837 , 0.0551897967 , 0.5464090983 , 0.0271654481 , 0.0720563535 , 0.0302191841
1991-07-28 , 0.4395247565 , 0.0072251495 , 0.0144746002 , 0.4395247565 , 0.0274520874 , 0.0296935469 , 0.0952005457 , 0.0436880041 , 0.4395247565 , 0.0213842886 , 0.0567066898 , 0.0245332506
1991-07-29 , 0.366193729  , 0.0069186741 , 0.0135493526 , 0.366193729  , 0.0250894616 , 0.0269157127 , 0.0836081611 , 0.0403843066 , 0.366193729  , 0.0194610030 , 0.0496614809 , 0.0229943168
1991-07-30 , 0.345705103  , 0.0067095721 , 0.0131408692 , 0.345705103  , 0.0243261265 , 0.0260779486 , 0.0806059660 , 0.0391619646 , 0.345705103  , 0.0188354492 , 0.0479430022 , 0.0223053543
1991-07-31 , 0.3646568581 , 0.0067603216 , 0.0134065981 , 0.3646568581 , 0.0252183703 , 0.0269683837 , 0.0843727958 , 0.0400440357 , 0.3646568581 , 0.0195380317 , 0.0502352678 , 0.0226752386
1991-08-01 , 0.7787127459 , 0.0124851933 , 0.0264465332 , 0.7787127459 , 0.0524782534 , 0.0555058232 , 0.1767122621 , 0.0813444914 , 0.7787127459 , 0.0401167126 , 0.1063839383 , 0.0442199706
1991-08-02 , 0.6794478805 , 0.0106614854 , 0.0229309081 , 0.6794478805 , 0.0458645290 , 0.0483947753 , 0.1538037900 , 0.0710156476 , 0.6794478805 , 0.0351430257 , 0.0930501301 , 0.0384507920
1991-08-03 , 0.5307394522 , 0.0078935411 , 0.0172297725 , 0.5307394522 , 0.0347604257 , 0.0366122774 , 0.1183506719 , 0.0529507107 , 0.5307394522 , 0.0267210784 , 0.0715022333 , 0.0288336860
1991-08-04 , 0.4063670971 , 0.0071837813 , 0.0141849094 , 0.4063670971 , 0.0269795735 , 0.0289130882 , 0.0907806961 , 0.0424089784 , 0.4063670971 , 0.0207776105 , 0.0547272858 , 0.0238871255
1991-08-05 , 0.3502898040 , 0.0069653546 , 0.0135738796 , 0.3502898040 , 0.0250414813 , 0.0268729880 , 0.0818423801 , 0.0405157018 , 0.3502898040 , 0.0193137839 , 0.0490438954 , 0.0229613128
1991-08-06 , 0.3381848371 , 0.0067542181 , 0.0131645485 , 0.3381848371 , 0.0242869624 , 0.0260613900 , 0.0793233236 , 0.0392906470 , 0.3381848371 , 0.0187207823 , 0.0474998756 , 0.0222735370
1991-08-07 , 0.3275120488 , 0.0065502590 , 0.0127693458 , 0.3275120488 , 0.0235607288 , 0.0252817789 , 0.0769070378 , 0.0381088822 , 0.3275120488 , 0.0181586372 , 0.0460567897 , 0.0216097231
1991-08-08 , 0.3175917166 , 0.0063555682 , 0.0123912670 , 0.3175917166 , 0.0228660866 , 0.0245378282 , 0.0746087816 , 0.0369749845 , 0.3175917166 , 0.0176235057 , 0.0446889807 , 0.0209728664
1991-08-09 , 0.3082486753 , 0.0061702586 , 0.0120305944 , 0.3082486753 , 0.0222044203 , 0.0238320244 , 0.0724354496 , 0.0358894065 , 0.3082486753 , 0.0171161793 , 0.0433989347 , 0.0203628539
1991-08-10 , 0.2988722059 , 0.0059863055 , 0.0116747819 , 0.2988722059 , 0.0215516266 , 0.0231308547 , 0.0702673453 , 0.0348262081 , 0.2988722059 , 0.0166108872 , 0.0421034636 , 0.0197654442
1991-08-11 , 0.2899749756 , 0.0058094166 , 0.0113325331 , 0.2899749756 , 0.0209253100 , 0.0224613895 , 0.0681933085 , 0.0338020606 , 0.2899749756 , 0.0161270140 , 0.0408764591 , 0.0191895661
1991-08-12 , 0.2819090101 , 0.0056414002 , 0.0110063340 , 0.2819090101 , 0.0203363489 , 0.0218344229 , 0.0662669146 , 0.0328247070 , 0.2819090101 , 0.0156711153 , 0.0397404141 , 0.0186391193
1991-08-13 , 0.273472906  , 0.0054755316 , 0.0106857865 , 0.273472906  , 0.0197484334 , 0.0212022568 , 0.0643168130 , 0.0318670201 , 0.273472906  , 0.0152159795 , 0.0385734276 , 0.0181007667
1991-08-14 , 0.2654275117 , 0.0053153709 , 0.0103765417 , 0.2654275117 , 0.0191823889 , 0.0205946745 , 0.0624451248 , 0.0309430157 , 0.2654275117 , 0.0147785044 , 0.0374571059 , 0.0175810638
1991-08-15 , 0.2578011124 , 0.0051610876 , 0.0100784867 , 0.2578011124 , 0.0186383283 , 0.0200120148 , 0.0606541385 , 0.0300522415 , 0.2578011124 , 0.0143589726 , 0.0363943029 , 0.0170796712
1991-08-16 , 0.2501098068 , 0.0050113254 , 0.0097894173 , 0.2501098068 , 0.0181086221 , 0.0194422403 , 0.0588996887 , 0.0291889897 , 0.2501098068 , 0.0139489351 , 0.0353434810 , 0.0165941592
1991-08-17 , 0.2426848235 , 0.0048664798 , 0.0095102381 , 0.2426848235 , 0.0175971137 , 0.0188923306 , 0.0572072912 , 0.0283552381 , 0.2426848235 , 0.0135534499 , 0.0343313993 , 0.0161250360
1991-08-18 , 0.2356854050 , 0.0047265512 , 0.0092405531 , 0.2356854050 , 0.0171028419 , 0.0183603921 , 0.0555719728 , 0.0275492351 , 0.2356854050 , 0.0131708781 , 0.0333517004 , 0.0156715674
1991-08-19 , 0.22894297   , 0.0045913132 , 0.0089796278 , 0.22894297   , 0.0166251571 , 0.0178465102 , 0.0539929707 , 0.0267705281 , 0.22894297   , 0.0128013893 , 0.0324055990 , 0.0152332447
1991-08-20 , 0.2224332598 , 0.0044605396 , 0.0087277166 , 0.2224332598 , 0.0161636917 , 0.0173499213 , 0.0524679395 , 0.0260178176 , 0.2224332598 , 0.0124443336 , 0.0314918236 , 0.0148097285
1991-08-21 , 0.2161474299 , 0.0043340612 , 0.0084839715 , 0.2161474299 , 0.0157176830 , 0.0168700041 , 0.0509948164 , 0.0252903973 , 0.2161474299 , 0.0120992872 , 0.0306091309 , 0.0143998887
1991-08-22 , 0.2100768195 , 0.0042118213 , 0.0082484492 , 0.2100768195 , 0.0152865657 , 0.0164061369 , 0.0495717931 , 0.0245871650 , 0.2100768195 , 0.0117658827 , 0.0297562210 , 0.0140041209
1991-08-23 , 0.204228493  , 0.0040935939 , 0.0080207542 , 0.204228493  , 0.0148700290 , 0.0159583762 , 0.0481979652 , 0.0239076120 , 0.204228493  , 0.0114439505 , 0.0289347331 , 0.0136213796
1991-08-24 , 0.1986610554 , 0.0039794356 , 0.0078012537 , 0.1986610554 , 0.0144694857 , 0.0155296608 , 0.0468795494 , 0.0232538858 , 0.1986610554 , 0.0111353273 , 0.0281544155 , 0.0132524278
1991-08-25 , 0.1934031734 , 0.0038692333 , 0.0075902867 , 0.1934031734 , 0.0140859249 , 0.0151208665 , 0.0456221122 , 0.0226269757 , 0.1934031734 , 0.0108405501 , 0.0274167943 , 0.0128978587
1991-08-26 , 0.1881470998 , 0.0037623653 , 0.0073847451 , 0.1881470998 , 0.0137104741 , 0.0147175540 , 0.0443858958 , 0.0220140811 , 0.1881470998 , 0.0105501811 , 0.0266776473 , 0.0125522754
1991-08-27 , 0.1830299519 , 0.0036588881 , 0.0071855332 , 0.1830299519 , 0.0133458595 , 0.0143250075 , 0.0431853683 , 0.0214192426 , 0.1830299519 , 0.0102682890 , 0.0259572346 , 0.0122171189
1991-08-28 , 0.1780780368 , 0.0035588017 , 0.0069927074 , 0.1780780368 , 0.0129932262 , 0.0139451204 , 0.0420240614 , 0.0208437884 , 0.1780780368 , 0.0099955805 , 0.0252598797 , 0.0118928132
1991-08-29 , 0.1732911287 , 0.0034619932 , 0.0068062675 , 0.1732911287 , 0.0126520228 , 0.0135776660 , 0.0409011982 , 0.0202870687 , 0.1732911287 , 0.0097317165 , 0.0245856391 , 0.0115789908
1991-08-30 , 0.168663364  , 0.0033682929 , 0.0066258183 , 0.168663364  , 0.0123219384 , 0.0132221645 , 0.0398152668 , 0.0197485182 , 0.168663364  , 0.0094765557 , 0.0239336085 , 0.0112753973
1991-08-31 , 0.1641882296 , 0.0032776726 , 0.0064511899 , 0.1641882296 , 0.0120025634 , 0.0128781920 , 0.0387650807 , 0.0192273457 , 0.1641882296 , 0.0092296176 , 0.0233029401 , 0.0109815809
1991-09-01 , 0.1598615293 , 0.0031899345 , 0.0062822129 , 0.1598615293 , 0.0116935165 , 0.0125453242 , 0.0377491986 , 0.0187230428 , 0.1598615293 , 0.0089907611 , 0.0226930405 , 0.0106972022
1991-09-02 , 0.1561258245 , 0.0031051919 , 0.0061207523 , 0.1561258245 , 0.0114084314 , 0.0122551529 , 0.0368317921 , 0.0182468555 , 0.1561258245 , 0.0087682370 , 0.0221782543 , 0.0104255394
1991-09-03 , 0.1528006377 , 0.0030233877 , 0.0059660735 , 0.1528006377 , 0.0111425329 , 0.0119799295 , 0.0359800409 , 0.0177945454 , 0.1528006377 , 0.0085567898 , 0.0216986197 , 0.0101658009
1991-09-04 , 0.1488464214 , 0.0029438159 , 0.0058126945 , 0.1488464214 , 0.0108610788 , 0.0116758558 , 0.0350546519 , 0.0173363578 , 0.1488464214 , 0.0083395499 , 0.0211406848 , 0.0099075316
1991-09-05 , 0.14502093   , 0.0028668439 , 0.0056642319 , 0.14502093   , 0.0105885683 , 0.0113814178 , 0.0341591304 , 0.0168927792 , 0.14502093   , 0.0081293741 , 0.0206009617 , 0.0096574854
1991-09-06 , 0.1413158699 , 0.0027923018 , 0.0055204603 , 0.1413158699 , 0.0103246618 , 0.0110963609 , 0.0332920780 , 0.0164632726 , 0.1413158699 , 0.0079257258 , 0.0200779809 , 0.0094152944
1991-09-07 , 0.1377301817 , 0.0027201334 , 0.0053812379 , 0.1377301817 , 0.0100691195 , 0.0108202617 , 0.0324528588 , 0.0160474424 , 0.1377301817 , 0.0077285483 , 0.0195717423 , 0.0091807330
1991-09-08 , 0.134259669  , 0.0026502256 , 0.0052464237 , 0.134259669  , 0.0098216304 , 0.0105528938 , 0.0316404413 , 0.0156447799 , 0.134259669  , 0.0075376015 , 0.0190815960 , 0.0089536313
1991-09-09 , 0.1309002064 , 0.0025825782 , 0.0051158763 , 0.1309002064 , 0.0095819543 , 0.0102939747 , 0.0308538225 , 0.0152548329 , 0.1309002064 , 0.0073526735 , 0.0186070476 , 0.0087336222
1991-09-10 , 0.1276478379 , 0.0025170219 , 0.0049894545 , 0.1276478379 , 0.0093497664 , 0.0100431372 , 0.0300921121 , 0.0148770649 , 0.1276478379 , 0.0071735522 , 0.0181475887 , 0.0085204512
1991-09-11 , 0.1262498502 , 0.0024538392 , 0.0048696165 , 0.1262498502 , 0.0091824424 , 0.0098980939 , 0.0295876821 , 0.0145297862 , 0.1262498502 , 0.0070175452 , 0.0179332875 , 0.0083184136
1991-09-12 , 0.1300497126 , 0.0023963928 , 0.0047792221 , 0.1300497126 , 0.0092083966 , 0.0100368923 , 0.0298397770 , 0.0143208822 , 0.1300497126 , 0.0069265578 , 0.0183259469 , 0.0081665040
1991-09-13 , 0.1323238797 , 0.0023487515 , 0.0047220866 , 0.1323238797 , 0.0091615182 , 0.0099202473 , 0.0298641911 , 0.0142054522 , 0.1323238797 , 0.0068609449 , 0.0182295057 , 0.0080737079
1991-09-14 , 0.1298255779 , 0.0022968716 , 0.0046360722 , 0.1298255779 , 0.0089954376 , 0.0097251610 , 0.0292880728 , 0.0139671607 , 0.1298255779 , 0.0067383376 , 0.0178713481 , 0.0079300209
1991-09-15 , 0.1267313639 , 0.0022410357 , 0.0045258415 , 0.1267313639 , 0.0087847249 , 0.0095006025 , 0.0285928656 , 0.0136327390 , 0.1267313639 , 0.0065809743 , 0.0174533984 , 0.0077440615
1991-09-16 , 0.1236692782 , 0.0021867258 , 0.0044185496 , 0.1236692782 , 0.0085786607 , 0.0092809607 , 0.0279107410 , 0.0133084332 , 0.1236692782 , 0.0064280615 , 0.0170438837 , 0.0075633861
1991-09-17 , 0.1206321575 , 0.0021336591 , 0.0043137161 , 0.1206321575 , 0.0083768492 , 0.0090613046 , 0.0272390436 , 0.0129906831 , 0.1206321575 , 0.0062777343 , 0.0166335069 , 0.0073863276
1991-09-18 , 0.1176720231 , 0.0020821182 , 0.0042119060 , 0.1176720231 , 0.0081805900 , 0.0088472719 , 0.0265856284 , 0.0126821730 , 0.1176720231 , 0.0061314334 , 0.0162329497 , 0.0072142424
1991-09-19 , 0.1147998457 , 0.0020321033 , 0.0041130913 , 0.1147998457 , 0.0079901518 , 0.0086393567 , 0.0259518518 , 0.012382903  , 0.1147998457 , 0.0059894138 , 0.015843681  , 0.0070472718
1991-09-20 , 0.1120422222 , 0.0019837273 , 0.0040176108 , 0.1120422222 , 0.0078061845 , 0.0084389581 , 0.0253402285 , 0.0120932119 , 0.1120422222 , 0.0058532148 , 0.0154727512 , 0.0068856556
1991-09-21 , 0.1093704577 , 0.0019367642 , 0.0039249843 , 0.1093704577 , 0.0076278686 , 0.0082447475 , 0.0247474105 , 0.0118123655 , 0.1093704577 , 0.0057211699 , 0.0151131664 , 0.0067289846
1991-09-22 , 0.1134874273 , 0.0018962718 , 0.0038804795 , 0.1134874273 , 0.0076527348 , 0.0082699104 , 0.0250771417 , 0.0116479097 , 0.1134874273 , 0.0057002456 , 0.0153652190 , 0.0066351996
1991-09-23 , 0.2516787776 , 0.0020204898 , 0.0050042329 , 0.2516787776 , 0.0119240654 , 0.0127720020 , 0.0438462433 , 0.0146324722 , 0.2516787776 , 0.0078983165 , 0.0274188289 , 0.0081693013
1991-09-24 , 0.1716624225 , 0.0019478691 , 0.0042330706 , 0.1716624225 , 0.0093968992 , 0.0101207026 , 0.0328680956 , 0.0128236559 , 0.1716624225 , 0.0065696999 , 0.0204518070 , 0.0071794862
1991-09-25 , 0.1315365685 , 0.0019014146 , 0.0041288023 , 0.1315365685 , 0.0084200117 , 0.0090444494 , 0.027872015  , 0.0124584056 , 0.1315365685 , 0.0061778033 , 0.0171801813 , 0.0070069489
1991-09-26 , 0.2201117904 , 0.0025814479 , 0.0065013744 , 0.2201117904 , 0.0136387860 , 0.0147096986 , 0.0450365420 , 0.0191737987 , 0.2201117904 , 0.0102307071 , 0.0286106251 , 0.0107130826
